,binary_runs,hit_or_miss_runs,saved_runs,score
4305,9,4,0.5555555555555556,0.003922956337887401
4306,10,4,0.6,0.004008873855735392
4307,10,4,0.6,0.006556909888891547
4308,9,4,0.5555555555555556,0.006369350250951193
4309,10,3,0.7,0.0017018015884448234
4310,8,2,0.75,0.007330781834702916
4311,9,3,0.6666666666666666,0.0041062353094962496
4312,9,3,0.6666666666666666,0.0038837662807736074
4313,10,5,0.5,0.002028504896111668
4314,10,4,0.6,0.0020091993011534808
4315,10,4,0.6,0.0017043667795724156
4316,10,5,0.5,0.002719110408404625
4317,9,4,0.5555555555555556,0.0019969115503836797
4318,9,5,0.4444444444444444,0.003178964489433498
4319,10,5,0.5,0.003872784007624718
4320,9,3,0.6666666666666666,0.003116152824129771
4321,10,4,0.6,0.0035098714070715435
4322,10,3,0.7,0.0018200164940158747
4323,9,3,0.6666666666666666,0.003367708462218979
4324,10,3,0.7,0.0008988787650220924
4325,10,5,0.5,0.003255966372254016
4326,10,4,0.6,0.0017777241341707585
4327,10,5,0.5,0.002633907863690253
4328,10,4,0.6,0.0025039418135534863
4329,10,3,0.7,0.0011805694456807191
4330,10,4,0.6,0.0016767074654658817
4331,10,3,0.7,0.0015332773027708021
4332,10,4,0.6,0.002926602699125155
4333,10,3,0.7,0.001478967835108486
4334,10,4,0.6,0.0012684555295916823
4335,10,3,0.7,0.0007554004865238187
4336,9,4,0.5555555555555556,0.004165807608841532
4337,9,4,0.5555555555555556,0.005274951842502746
4338,9,2,0.7777777777777778,0.0020015145248334985
4339,9,5,0.4444444444444444,0.009248372067605058
4340,10,3,0.7,0.0020972521481413355
4341,10,4,0.6,0.003951662640360146
4342,9,4,0.5555555555555556,0.003942871596220083
4343,9,4,0.5555555555555556,0.005983161288971616
4344,9,3,0.6666666666666666,0.003192853682772301
4345,10,3,0.7,0.003468313417732514
4346,9,4,0.5555555555555556,0.004748644664422332
4347,10,3,0.7,0.0014717422000611426
4348,9,2,0.7777777777777778,0.008491816369148496
4349,9,4,0.5555555555555556,0.002601941441376534
4350,9,3,0.6666666666666666,0.002306200230426291
4351,9,4,0.5555555555555556,0.004139729421432902
4352,9,4,0.5555555555555556,0.0016556448948598522
4353,10,3,0.7,0.0016115204658427613
4354,9,3,0.6666666666666666,0.00330279640253106
4355,10,5,0.5,0.002432018602693283
4356,10,3,0.7,0.0010914068476534729
4357,10,3,0.7,0.0010006989461468138
4358,10,5,0.5,0.003982921574173632
4359,10,5,0.5,0.003422418387543985
4360,9,3,0.6666666666666666,0.001729471790376663
4361,10,3,0.7,0.003827542169579597
4362,9,3,0.6666666666666666,0.008137387322318643
4363,8,3,0.625,0.018361030774554768
4364,7,2,0.7142857142857143,0.008996137912799724
4365,10,4,0.6,0.0028768262954555358
4366,9,3,0.6666666666666666,0.001464757687997325
4367,8,3,0.625,0.005210883251314799
4368,9,3,0.6666666666666666,0.006726989964987647
4369,9,3,0.6666666666666666,0.0051546856188861
4370,9,3,0.6666666666666666,0.00718189076514071
4371,9,4,0.5555555555555556,0.0063602559019242996
4372,10,3,0.7,0.0014136972740254954
4373,10,3,0.7,0.0014627188913418942
4374,10,5,0.5,0.002642290680644175
4375,10,3,0.7,0.0024080668072383876
4376,9,3,0.6666666666666666,0.0017083833140701568
4377,9,2,0.7777777777777778,0.003845647551328342
4378,10,3,0.7,0.002732100062163134
4379,10,4,0.6,0.0027468852532353105
4380,10,4,0.6,0.0019369882879942193
4381,10,4,0.6,0.0032241919677606003
4382,10,4,0.6,0.0027035249762785434
4383,10,3,0.7,0.0027538039138222206
4384,10,3,0.7,0.0025971512427420294
4385,10,4,0.6,0.0029952701199309844
4386,10,4,0.6,0.002258379321800384
4387,9,3,0.6666666666666666,0.0022852613055193904
4388,9,3,0.6666666666666666,0.005483562266238275
4389,8,4,0.5,0.00983477517415462
4390,9,3,0.6666666666666666,0.0026656571914978966
4391,9,3,0.6666666666666666,0.0020160139856202977
4392,8,2,0.75,0.004682587723959297
